sale_id,sale_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct
23597,2025-03-25,3811,7613,3044,1,19421.18,0
23598,2025-08-05,5382,3673,5381,8,2128.38,5
23599,2025-09-30,9118,9613,9644,8,23212.74,15
23600,2025-05-20,7813,8273,6181,10,19529.78,15
23601,2025-09-15,8273,8581,9986,10,21077.65,10
23602,2025-05-19,435,7655,228,10,4850.52,10
23603,2025-08-26,317,4244,990,6,10727.6,0
23604,2025-09-17,2357,5355,1191,10,52.13,5
23605,2025-03-01,1423,3314,7186,7,13248.95,0
23606,2025-04-12,404,4634,182,3,21021.39,0
23607,2025-05-24,5450,3636,6902,4,15254.79,15
23608,2025-05-27,7330,795,1283,8,20123.01,15
23609,2025-04-26,3832,4695,1210,6,20906.12,5
23610,2025-03-31,9299,1870,8554,3,6596.64,5
23611,2025-10-12,7781,7083,2633,4,4642.68,0
23612,2025-06-04,5694,1439,3938,4,19201.49,20
23613,2025-09-19,4784,5602,5750,2,11861.27,0
23614,2025-07-12,4285,9109,4463,5,8216.29,20
23615,2025-09-13,721,3218,9386,7,19624.4,0
23616,2025-07-15,5751,7567,1738,3,5661.44,0
23617,2025-01-25,983,8506,4016,4,17755.9,10
23618,2025-05-19,5903,4150,4046,8,18397.7,5
23619,2025-12-17,8447,7500,2407,2,14496.29,0
23620,2025-10-05,5927,7625,8952,9,7675.47,0
23621,2025-11-02,1054,4464,2729,6,506.25,20
23622,2025-05-07,6679,4802,8806,9,7398.85,0
23623,2025-03-24,8650,214,3940,7,5221.0,0
23624,2025-12-06,8127,2729,632,7,9034.65,0
23625,2025-08-22,6898,8644,6980,3,4634.25,5
23626,2025-01-17,4655,1056,3040,5,86.24,20
23627,2025-09-01,8092,2896,7534,6,18772.79,0
23628,2025-03-10,2776,3172,8251,2,16960.38,10
23629,2025-12-28,9312,9339,7905,5,2124.95,5
23630,2025-09-26,6694,4888,1201,8,18394.26,0
23631,2025-03-15,1471,9208,5221,7,11271.95,10
23632,2025-07-04,3818,8495,774,9,19906.34,0
23633,2025-07-05,4015,9286,6795,1,10717.92,0
23634,2025-10-21,9123,542,1358,3,3701.18,0
23635,2025-12-15,728,6513,3775,4,18912.42,15
23636,2025-09-19,6193,1594,2018,9,16966.92,15
23637,2025-09-03,5071,7210,2132,7,11474.25,10
23638,2025-04-03,4756,378,5915,1,6373.18,20
23639,2025-09-16,5089,535,2767,5,6213.33,0
23640,2025-02-04,17,4760,8036,3,8929.65,5
23641,2025-11-29,3497,6407,420,5,8320.83,0
23642,2025-05-13,5879,5205,3062,8,513.26,0
23643,2025-11-12,781,4335,4952,2,10826.96,20
23644,2025-12-25,7392,3537,7862,5,12738.94,15
23645,2025-05-18,7072,1236,9830,10,12972.98,20
23646,2025-05-30,9078,3969,9556,8,19880.39,0
23647,2025-04-24,8675,8755,698,1,3586.88,15
23648,2025-11-14,8713,4225,3510,5,5655.0,0
23649,2025-05-15,9967,523,2387,2,6999.13,0
23650,2025-11-10,7071,2879,9054,7,18152.65,15
23651,2025-11-21,9312,1200,1215,2,22479.43,0
23652,2025-10-09,7642,6477,5302,6,2939.76,5
23653,2025-12-19,483,4995,6461,2,11243.45,15
23654,2025-03-16,7027,3066,7461,4,1363.35,0
23655,2025-11-18,1716,9826,8715,9,10506.2,5
23656,2025-05-24,5780,6136,8537,2,1341.6,0
23657,2025-09-25,2071,1857,7739,2,7233.44,20
23658,2026-01-03,6953,5874,7234,3,15635.61,5
23659,2025-10-14,7655,9865,7058,6,5071.56,10
23660,2025-04-08,1979,4486,2737,9,2050.54,0
23661,2025-05-09,6356,9449,7298,6,18009.3,0
23662,2025-12-16,6972,7833,4018,9,9733.7,0
23663,2025-09-19,9694,2267,2878,9,1892.63,0
23664,2025-02-27,6326,6860,9110,5,10374.89,0
23665,2026-01-01,9412,2745,7789,5,15045.62,20
23666,2025-07-28,5310,783,637,1,1704.7,5
23667,2025-07-05,2539,8686,1539,8,22617.63,15
23668,2025-05-04,733,9549,87,2,8280.91,0
23669,2025-11-01,9788,3699,7771,2,9287.34,0
23670,2025-03-10,6401,3639,3417,8,4064.05,20
23671,2025-02-23,4953,5400,353,7,19191.15,20
23672,2025-11-17,4065,7590,1600,9,17420.53,0
23673,2025-10-18,7947,3815,1403,3,13987.72,0
23674,2025-06-27,7199,177,4891,2,7437.78,5
23675,2025-04-07,9998,4203,8887,4,11875.33,10
23676,2025-10-26,5162,3797,2074,3,16640.91,20
23677,2025-08-10,2554,7129,5685,7,24810.83,5
23678,2025-07-22,6160,5635,8142,1,18131.42,0
23679,2025-12-23,7952,6819,3730,9,21950.49,10
23680,2025-07-17,9214,4163,7473,2,1337.86,0
23681,2025-06-28,4969,8725,3829,2,1081.12,15
23682,2025-08-20,9866,9670,1461,5,823.26,0
23683,2025-07-08,4018,9456,1468,8,24034.45,0
23684,2025-07-12,7606,8249,1365,9,22157.37,0
23685,2025-02-07,5788,3556,1666,5,4303.88,0
23686,2025-04-26,4607,191,655,2,9252.11,0
23687,2025-06-25,6352,4427,2049,8,24375.43,5
23688,2025-11-06,66,4965,9269,3,17899.63,15
23689,2025-06-25,1792,1125,634,6,2756.23,10
23690,2025-04-27,3578,2168,2605,8,17801.6,0
23691,2025-05-04,9943,8364,9555,1,10986.32,20
23692,2025-03-17,1264,6538,6586,4,13603.39,10
23693,2025-04-27,2472,8989,4339,10,5433.51,5
23694,2025-10-22,9484,2989,654,4,4223.51,0
23695,2025-02-17,8206,8393,7748,10,6839.02,15
23696,2025-02-15,4268,5198,910,3,22504.76,5
23697,2025-09-22,128,998,3072,10,24379.48,10
23698,2025-02-23,2277,8933,7558,5,2441.15,15
23699,2025-09-01,8189,7786,3786,10,18626.98,0
23700,2025-10-21,8143,3147,9810,7,11095.21,15
23701,2025-12-31,5652,5666,9365,2,20131.01,10
23702,2025-05-28,6865,3532,1466,3,5098.8,15
23703,2025-11-13,6138,5924,223,3,20220.12,5
23704,2025-11-30,624,4731,2462,2,21327.65,20
23705,2025-02-28,6417,499,7934,6,1046.72,0
23706,2025-06-27,7194,7281,418,8,18843.77,0
23707,2025-03-03,9309,8480,3483,10,15112.32,0
23708,2025-03-12,4327,6232,7988,7,21814.82,20
23709,2025-04-13,7657,1041,6408,9,181.9,0
23710,2025-12-26,9516,4255,1995,6,7324.82,15
23711,2025-01-16,8478,8783,3750,5,18861.07,5
23712,2025-03-13,3989,2775,7922,10,12333.2,0
23713,2025-12-14,4932,133,5080,8,9270.71,0
23714,2025-02-12,7111,4499,51,10,24445.34,10
23715,2025-10-13,4101,1836,4753,2,2937.55,20
23716,2025-10-16,495,9150,3029,8,22839.32,10
23717,2025-10-22,6483,2031,9132,1,24223.69,5
23718,2025-04-15,1651,7655,2358,1,4850.52,10
23719,2025-08-23,1599,4953,3325,1,8172.83,0
23720,2025-02-21,9364,1318,9128,2,10220.65,10
23721,2025-02-13,3941,1747,9488,7,4488.57,0
23722,2025-01-12,996,6002,4796,8,3725.19,5
23723,2025-11-03,9939,4717,4384,2,13681.86,0
23724,2025-10-06,1464,6863,9566,7,8354.34,10
23725,2025-08-21,8055,8093,4357,4,8264.26,5
23726,2025-02-04,306,3101,1583,7,8568.86,5
23727,2025-06-14,8640,8618,128,1,3834.93,5
23728,2025-11-29,2514,7296,8632,8,8281.76,0
23729,2025-06-28,5813,1259,8360,10,19877.5,0
23730,2025-06-04,9595,9357,7643,7,10151.73,0
23731,2025-11-06,1655,4630,4796,10,7985.35,0
23732,2025-04-11,3927,6415,3652,4,18502.86,20
23733,2025-01-16,6478,1637,1975,8,10240.21,0
23734,2025-09-27,5634,1306,6868,1,23713.71,0
23735,2025-06-04,2752,4176,9817,6,14302.47,5
23736,2025-09-22,4973,84,2618,7,16970.98,0
23737,2025-11-08,9348,8283,1176,2,19514.29,0
23738,2025-02-15,1770,8530,9143,1,11414.62,0
23739,2025-06-28,9078,1791,5934,4,23762.15,0
23740,2025-09-13,3254,134,9977,4,1624.97,0
23741,2025-04-11,1069,8104,1517,6,10446.43,5
23742,2025-07-26,1300,6582,4333,1,15533.54,10
23743,2025-08-28,8731,2370,4593,5,1402.1,20
23744,2025-11-21,8193,9171,3077,7,19437.71,0
23745,2025-07-29,3921,8566,2322,9,9580.57,10
23746,2025-06-18,7725,1959,5597,3,19225.79,20
23747,2025-11-11,7130,9955,7171,7,12929.47,0
23748,2025-02-11,8851,6990,1806,7,16452.12,0
23749,2025-03-10,9913,2483,3580,3,16109.05,20
23750,2025-03-27,1294,6077,1103,3,11885.11,0
23751,2025-08-24,5486,683,5362,8,12518.18,20
23752,2025-07-29,9911,2907,2091,2,21662.5,15
23753,2025-05-04,3069,82,6941,3,14724.06,20
23754,2025-05-12,1349,6577,7448,7,9501.65,20
23755,2025-09-29,9434,3358,3412,6,8204.25,0
23756,2025-01-20,2330,6239,3905,6,4023.39,0
23757,2025-07-26,4733,9251,9467,8,20406.04,5
23758,2025-10-29,2494,9195,3113,8,20190.64,15
23759,2025-05-13,7556,2995,4488,4,10302.84,20
23760,2025-11-06,9711,1804,6279,5,10084.73,0
23761,2025-08-14,1121,7735,9641,5,13495.4,5
23762,2025-10-18,9775,8713,3630,6,6327.38,0
23763,2025-09-18,6405,6334,4751,10,13360.3,0
23764,2025-06-08,447,5595,4803,6,23042.91,5
23765,2025-06-12,4362,7677,2435,5,5881.5,0
23766,2025-01-12,9517,7118,5496,6,2052.96,5
23767,2025-12-09,8906,2877,1289,6,23938.01,15
23768,2025-01-08,4483,1284,4128,2,9186.96,15
23769,2025-04-17,2991,2690,729,3,6464.42,10
23770,2025-05-14,4735,7211,6472,4,4346.77,0
23771,2025-05-20,4882,8896,7464,10,12343.1,5
23772,2025-03-31,2232,3813,4693,2,12124.5,5
23773,2025-09-04,9163,2537,430,7,23587.96,5
23774,2025-07-25,9679,9606,4971,8,17086.58,15
23775,2025-06-11,1157,3679,3818,3,10879.63,0
23776,2025-03-16,9761,202,4672,5,1643.75,20
23777,2025-04-07,5592,5170,1127,2,13188.1,0
23778,2025-09-21,6598,7169,3528,1,16166.23,0
23779,2025-03-02,6191,1922,6278,10,20278.55,5
23780,2025-03-06,7419,8246,7646,3,4309.28,20
23781,2025-08-11,1301,2422,516,9,24499.71,0
23782,2025-01-07,695,6907,5723,7,21123.05,5
23783,2025-09-26,4358,5643,9975,9,11979.65,5
23784,2025-04-27,4891,9803,2213,1,21260.02,15
23785,2025-09-29,3211,9922,341,9,14998.7,0
23786,2025-06-30,6118,7703,6921,9,18200.09,20
23787,2025-04-12,6532,8749,1212,9,22718.26,5
23788,2025-12-30,8374,1872,6239,7,11606.49,15
23789,2025-05-22,3004,494,8999,5,12453.48,10
23790,2025-02-01,2062,7810,5998,6,9432.39,20
23791,2025-04-08,9396,1142,7725,3,1144.72,0
23792,2025-12-28,3704,6540,4725,10,1259.35,0
23793,2025-07-24,1279,5636,6042,5,22844.59,10
23794,2025-09-05,439,6023,2268,1,6402.47,10
23795,2025-07-31,8423,6525,5118,3,8007.47,0
23796,2025-11-04,6303,8374,9311,5,19963.26,5
23797,2025-04-25,9481,7539,8414,2,5487.07,0
23798,2025-10-16,5290,4917,3304,5,7222.46,15
23799,2025-03-21,7579,4186,3673,4,15402.63,10
23800,2025-05-03,6303,266,6356,6,9744.86,0
23801,2025-05-27,9235,4920,8908,1,17569.03,10
23802,2025-07-19,3877,9478,8599,10,24540.67,0
23803,2025-07-06,7372,6996,95,3,12476.6,15
23804,2025-12-09,9408,617,1398,8,8662.34,15
23805,2025-12-11,7492,5383,7589,9,16743.47,15
23806,2025-02-28,1297,1110,517,5,19996.56,15
23807,2025-03-16,1288,4590,8908,6,128.35,15
23808,2025-12-14,4971,8028,3874,4,2619.32,5
23809,2025-10-17,5577,9874,1794,7,19055.71,5
23810,2025-10-09,8360,8725,3809,4,1081.12,0
23811,2025-12-08,8026,904,7995,6,156.91,15
23812,2025-06-14,1694,5272,8409,5,20196.61,10
23813,2025-05-08,5544,9765,2544,6,21452.75,10
23814,2025-07-07,5829,255,7891,1,20831.6,0
23815,2025-05-10,8658,6177,3890,5,8027.97,0
23816,2025-03-10,983,8090,6107,8,10919.51,0
23817,2025-05-24,8396,9193,172,7,1776.76,5
23818,2026-01-03,3477,4066,3284,1,10269.39,0
23819,2025-08-18,139,4039,3902,7,16284.01,0
23820,2025-06-27,9475,7037,7757,7,6098.92,0
23821,2025-06-03,2864,330,4081,2,20364.98,20
23822,2025-12-03,4906,864,3602,6,14185.89,20
23823,2025-06-07,1289,2593,6227,4,5956.85,15
23824,2025-12-08,9870,5580,7469,6,20042.16,0
23825,2025-04-25,3301,4970,2102,6,22374.25,0
23826,2025-12-14,7235,4628,6540,4,16631.26,5
23827,2025-06-16,5161,3873,2802,6,11380.0,15
23828,2025-09-01,5752,7079,3599,5,9942.98,0
23829,2025-01-22,3382,4773,3585,5,14147.87,20
23830,2026-01-06,9535,6189,8117,8,9475.63,0
23831,2025-06-23,8301,4930,2121,6,1031.49,0
23832,2025-07-25,7263,8784,3377,8,8544.62,0
23833,2025-07-09,9380,2948,185,1,2444.05,15
23834,2025-06-13,7361,5519,2436,6,13258.34,10
23835,2026-01-05,6150,1528,2146,7,12074.13,10
23836,2025-01-16,7122,393,9541,5,14698.76,5
23837,2025-05-20,3852,2168,2509,8,17801.6,15
23838,2025-12-20,5881,195,2277,2,9918.67,0
23839,2025-10-25,6774,7954,2786,1,12661.79,0
23840,2025-07-25,8314,6926,2316,6,12111.54,15
23841,2025-09-14,1461,1802,2045,5,12880.68,5
23842,2025-02-08,3940,5337,1144,8,12421.91,20
23843,2025-04-15,707,503,7592,4,15152.13,0
23844,2025-01-16,7248,170,2611,7,18348.83,0
23845,2025-05-29,2442,5645,7849,6,13984.87,5
23846,2025-10-07,9596,8553,7471,5,23790.24,5
23847,2025-08-28,8076,8200,7725,4,989.1,0
23848,2025-09-25,8952,923,5152,10,5046.41,0
23849,2025-12-22,1434,4078,7457,2,2945.68,20
23850,2025-08-22,9509,2397,9628,6,22067.84,0
23851,2025-02-21,6769,8370,9223,6,23606.77,0
23852,2025-08-23,6360,3646,5824,3,1606.58,0
23853,2025-01-26,3383,4629,317,1,5452.0,0
23854,2025-03-27,6769,7793,4198,3,18728.94,20
23855,2025-03-05,4980,5387,4109,7,11846.23,0
23856,2025-11-19,3454,2690,4415,4,6464.42,0
23857,2025-01-06,3000,2015,5383,7,268.12,0
23858,2025-10-01,6620,5180,7209,7,17151.3,0
23859,2025-05-31,6523,6497,5831,2,2603.05,15
23860,2025-11-04,1831,1936,1408,1,8205.58,5
23861,2025-04-27,8227,5041,5844,4,23462.64,5
23862,2025-12-08,5382,9266,9535,7,14137.88,0
23863,2025-10-11,7502,6890,6349,1,14026.38,0
23864,2025-05-06,8976,6747,8696,3,19575.39,0
23865,2025-05-11,2813,410,5871,4,21574.78,0
23866,2025-03-05,7932,848,219,6,16723.32,0
23867,2025-10-17,451,8856,1462,6,8240.06,10
23868,2025-12-21,7417,9047,4051,3,10653.42,0
23869,2025-05-23,5803,623,6502,2,11989.34,0
23870,2025-07-13,2465,6833,7904,10,11958.93,10
23871,2025-03-28,3829,7593,2025,5,2486.81,20
23872,2025-05-27,9588,4935,8346,3,5059.77,0
23873,2025-04-21,2401,426,7369,1,9713.23,10
23874,2025-07-19,1134,8867,4488,8,6096.81,20
23875,2025-07-23,2277,6658,2560,6,13866.67,15
23876,2025-11-23,1627,5882,2326,8,21829.38,10
23877,2025-05-27,3039,3836,3737,5,10954.98,0
23878,2025-02-10,4218,5022,9136,6,5592.12,20
23879,2025-06-08,2223,9072,6212,5,2632.24,20
23880,2025-12-11,584,9618,5103,9,243.67,0
23881,2025-09-28,2296,8209,7563,8,9570.18,0
23882,2025-07-19,2810,5294,7321,3,21098.23,15
23883,2025-02-15,5966,1402,1445,2,21777.5,5
23884,2025-10-27,2689,8710,4308,9,22996.15,0
23885,2025-01-17,8692,8600,211,8,21100.25,0
23886,2025-06-07,3022,1195,41,2,10893.73,15
23887,2025-09-29,4913,9823,813,4,10563.64,15
23888,2025-03-17,6115,8361,2907,3,8730.97,15
23889,2025-06-16,7231,6382,8781,7,13913.35,20
23890,2025-05-05,6375,4000,5007,2,346.62,0
23891,2025-06-05,9197,9236,3336,9,15921.93,0
23892,2025-10-29,7813,8989,3744,6,5433.51,5
23893,2025-07-14,3202,955,6957,6,4099.19,15
23894,2025-01-29,8464,4466,110,5,24824.43,0
23895,2025-05-24,7544,4653,9616,8,24174.03,0
23896,2025-12-16,67,5825,471,2,21781.56,0
23897,2025-09-19,1203,9707,6051,3,15120.17,0
23898,2025-06-11,6894,7859,8594,6,1946.98,5
23899,2025-05-30,2289,7213,721,7,14200.26,0
23900,2025-06-21,8833,711,8712,6,12838.41,10
23901,2025-03-25,1965,535,8723,3,6213.33,15
23902,2025-08-08,8608,8734,7310,1,1717.24,5
23903,2025-05-03,5364,5544,9769,2,15888.47,0
23904,2025-04-14,4559,8208,223,3,15025.05,15
23905,2025-10-18,3449,9645,9291,10,19186.38,15
23906,2025-06-05,1738,9421,7210,1,19554.29,0
23907,2025-08-02,4763,2193,5933,6,20517.7,15
23908,2025-02-16,9247,215,6542,7,2925.47,20
23909,2025-11-14,1079,3863,6267,4,3541.58,0
23910,2025-12-03,5137,1522,3553,3,3707.98,0
23911,2025-10-30,3090,981,4408,4,21083.41,5
23912,2025-12-10,3993,2451,6201,6,19611.75,0
23913,2025-08-04,8220,4759,518,3,13846.47,15
23914,2025-06-21,9563,4026,6037,1,22879.56,0
23915,2025-07-21,6302,5704,3701,1,4602.19,20
23916,2025-07-08,510,561,427,4,2731.17,5
23917,2025-05-16,6402,872,6280,2,22687.31,15
23918,2025-05-30,8198,5501,4336,10,1089.42,0
23919,2025-11-01,1249,718,7868,2,14061.67,0
23920,2026-01-03,1315,6015,8816,7,1770.87,20
23921,2025-01-21,4217,5542,9923,7,158.98,10
23922,2025-07-09,9387,119,1895,5,1541.02,0
23923,2025-06-17,3704,5457,4258,8,11122.64,20
23924,2025-08-26,48,2656,5361,1,23108.69,15
23925,2025-05-24,4795,7543,9760,10,17777.66,15
23926,2025-06-22,6260,8092,7229,5,2389.52,15
23927,2025-07-18,5975,8639,3252,6,1069.96,0
23928,2025-10-21,5465,1816,5852,9,22334.62,10
23929,2025-08-28,8854,3336,2428,5,6499.04,10
23930,2025-12-08,4229,4022,2665,8,22649.13,0
23931,2025-06-02,9049,1222,7539,4,4535.83,0
23932,2025-02-14,6567,9118,9560,10,14118.36,10
23933,2025-10-23,4980,429,1263,9,7591.8,5
23934,2025-07-19,2540,5859,6211,8,2206.97,0
23935,2025-07-30,5818,6160,9225,3,23116.22,5
23936,2025-07-20,4917,3163,9417,5,19124.06,20
23937,2025-11-13,4898,4074,148,4,10584.41,0
23938,2025-12-18,5866,558,4588,3,9065.31,10
23939,2025-12-13,7921,4743,5867,7,2762.71,5
23940,2025-02-17,3729,8483,4930,4,1688.73,0
23941,2025-04-24,4593,7157,9261,10,24853.85,0
23942,2025-01-26,9324,8137,1591,1,20205.32,20
23943,2025-09-16,5116,7296,3133,7,8281.76,0
23944,2025-06-25,20,9773,9588,3,24577.12,20
23945,2025-10-16,8651,4891,454,2,8049.94,0
23946,2025-09-07,796,6650,1899,9,11311.43,10
23947,2026-01-02,8708,4076,3490,7,6619.26,0
23948,2025-06-21,7753,9386,4174,5,10891.91,0
23949,2025-06-29,6505,6998,7865,10,20280.56,5
23950,2025-06-12,4976,6087,9296,3,10885.31,0
23951,2025-02-08,5955,1708,9102,7,21145.51,0
23952,2025-06-29,2499,2889,1314,9,2084.75,5
23953,2025-09-23,1437,910,8079,2,20369.9,15
23954,2025-06-18,9947,579,2206,7,2324.88,10
23955,2025-07-14,1259,5274,520,3,8217.9,0
23956,2025-11-06,5142,5142,526,1,9689.8,0
23957,2025-09-13,476,7589,791,3,20286.9,0
23958,2025-09-10,406,6088,6468,5,3545.81,20
23959,2025-05-18,5719,4827,9661,6,5118.58,0
23960,2025-06-14,9538,5955,8557,7,7991.38,0
23961,2025-12-13,8375,6205,4890,7,5453.63,0
23962,2025-06-08,1098,9792,4940,7,22813.49,15
23963,2025-12-14,2934,1907,8039,1,5944.99,15
23964,2025-01-09,2193,2834,6656,3,4635.07,10
23965,2025-08-21,277,2279,368,7,8064.38,5
23966,2025-03-16,318,9708,4658,3,23850.69,20
23967,2025-02-01,4998,2269,1668,3,24855.81,0
23968,2025-11-02,6990,8906,6808,6,21349.11,15
23969,2025-05-28,5578,2205,4353,4,13525.37,5
23970,2025-04-24,791,8286,3660,9,7609.66,5
23971,2025-03-28,8096,5509,8379,10,14783.87,0
23972,2025-12-13,6733,6594,7227,4,12160.05,10
23973,2025-05-12,5889,7370,8636,1,15342.3,0
23974,2025-12-17,3373,6396,799,8,24101.39,15
23975,2025-11-13,8050,5106,3186,8,8105.31,0
23976,2025-07-13,5047,52,2210,1,24698.84,0
23977,2025-07-10,1550,9910,8699,1,11865.21,10
23978,2025-09-01,2964,5832,2374,8,15261.08,0
23979,2025-01-31,3225,624,9867,1,5517.46,0
23980,2025-03-21,7549,486,8597,5,9799.87,0
23981,2025-05-30,5728,3771,3585,6,5574.92,10
23982,2025-06-24,6539,9452,9569,4,5453.46,0
23983,2025-03-24,2629,5421,61,9,22505.07,20
23984,2025-08-01,1084,1653,4552,6,4314.96,0
23985,2025-01-23,7755,836,3263,1,7767.69,10
23986,2025-01-07,1224,5802,749,7,15254.35,20
23987,2025-03-19,1377,8118,9667,4,18270.39,5
23988,2025-01-09,8096,9586,7381,9,22532.23,0
23989,2025-07-06,7064,7035,9551,9,5554.6,10
23990,2025-04-16,9042,3429,1373,3,18859.6,15
23991,2025-03-11,1819,1948,8989,3,23496.19,0
23992,2025-09-22,7807,4888,7636,6,18394.26,0
23993,2025-12-05,8128,7048,1286,10,11477.06,20
23994,2025-08-05,9393,2580,1253,5,13222.46,0
23995,2025-07-21,3359,8524,2339,10,8556.16,20
23996,2025-05-15,6513,606,8447,1,9472.72,0
23997,2025-03-09,4636,6659,5075,1,17522.32,0
23998,2025-12-02,2224,825,1135,2,12896.54,0
23999,2025-03-09,8952,5607,7803,3,3459.68,5
24000,2025-10-07,5849,2355,168,8,7902.95,15
24001,2025-04-10,8395,1487,9483,7,580.77,0
24002,2025-12-13,2233,4593,6310,4,10544.25,10
24003,2025-02-16,8641,1661,1886,1,6659.47,0
24004,2025-06-15,3989,8637,5985,5,22264.75,0
24005,2025-01-07,2921,7479,5876,8,14849.22,20
24006,2025-03-07,4398,8545,9946,10,17272.18,0
24007,2025-02-03,6661,8812,8563,1,6484.18,0
24008,2025-11-10,1598,2981,7770,1,7547.55,15
24009,2025-03-22,7375,2884,1928,1,9182.75,5
24010,2025-07-22,7321,7981,9921,1,13715.9,10
24011,2025-03-03,4516,9668,7610,7,8898.68,5
24012,2025-06-05,2308,5131,8805,4,4102.03,10
24013,2025-07-16,9415,1668,3033,6,14874.57,5
24014,2025-10-19,8389,327,1123,8,4390.37,0
24015,2025-07-26,9871,4242,7319,4,20068.23,5
24016,2025-05-08,8720,5286,5806,1,18542.72,5
24017,2025-08-14,5748,7738,1899,1,11466.52,10
24018,2025-11-25,6305,7734,2734,6,10771.0,0
24019,2025-04-11,4390,3953,3870,9,14828.78,0
24020,2025-06-06,6097,4376,1123,9,789.14,15
24021,2025-04-05,6891,4540,9929,10,19970.14,5
24022,2025-09-27,5197,1460,4170,8,3147.22,0
24023,2025-04-19,7110,435,1596,8,3343.38,0
24024,2025-07-02,7697,5087,9206,3,6595.93,15
24025,2025-03-14,161,8519,597,7,2990.75,15
24026,2025-02-02,99,9212,203,10,24243.28,10
24027,2025-07-29,1980,5614,9377,7,7368.71,20
24028,2025-09-05,6679,5772,5692,8,13255.63,0
24029,2025-11-04,8117,1121,155,4,8218.05,20
24030,2025-01-29,3847,2630,2035,4,10906.19,0
24031,2025-05-06,579,235,2288,9,22047.09,15
24032,2025-03-13,840,9918,3940,10,6762.31,15
24033,2025-11-11,5017,3438,8903,6,4971.85,0
24034,2025-01-11,1435,8996,1835,8,1298.88,0
24035,2025-11-11,1981,4661,2562,6,6617.99,0
24036,2025-05-22,7757,7379,2073,5,19727.54,10
24037,2025-12-20,9954,9707,4139,8,15120.17,15
24038,2025-05-01,2300,6346,2919,6,16589.77,5
24039,2025-09-16,2736,346,8883,1,17345.71,10
24040,2025-12-27,8596,7305,7881,9,20703.23,0
24041,2025-09-10,9980,4442,5783,3,8955.08,0
24042,2025-04-22,8642,9966,6922,8,4607.3,0
24043,2025-02-24,3980,5755,3972,1,6406.4,0
24044,2025-11-18,3629,5814,1889,3,19043.65,20
24045,2026-01-01,1528,6739,2829,9,23619.21,0
24046,2025-03-07,9079,4719,6845,1,22094.27,10
24047,2025-01-13,2103,1383,4830,9,316.26,0
24048,2025-09-12,588,7193,9995,9,6130.39,10
24049,2025-01-11,1326,8168,3493,3,5056.62,0
24050,2025-07-10,3728,8174,9495,7,6899.72,5
24051,2025-11-05,3985,8126,5715,1,11517.06,20
24052,2025-11-27,5299,8666,329,7,22932.4,15
24053,2025-07-07,802,6932,2822,8,16962.5,0
24054,2025-05-02,9624,3990,2261,6,1222.5,0
24055,2025-05-06,6093,877,9929,3,8462.64,0
24056,2025-07-17,2743,6200,9947,8,19925.35,10
24057,2025-12-03,4318,5485,5022,2,6686.25,10
24058,2025-06-20,1646,7363,3458,5,1459.17,10
24059,2025-01-08,482,5874,6519,7,15635.61,0
24060,2025-05-21,5501,1963,9012,4,14338.01,0
24061,2025-11-16,6166,6936,9209,1,19308.42,0
24062,2026-01-01,1529,5167,5075,10,13779.18,5
24063,2025-11-24,9943,3642,2001,1,5522.54,10
24064,2025-03-11,7929,7079,7540,9,9942.98,0
24065,2025-07-01,8811,3487,23,10,3931.02,5
24066,2025-09-10,6162,136,7577,3,5275.93,15
24067,2025-04-26,8683,1463,1858,7,15161.77,5
24068,2025-11-28,729,9149,3709,7,20897.56,0
24069,2025-06-20,7481,2100,6337,4,23849.49,20
24070,2025-04-23,3593,7976,1521,10,4486.47,0
24071,2025-12-22,1171,4583,3123,5,17871.96,0
24072,2025-01-28,8677,9501,9429,4,10760.4,0
24073,2025-06-05,1664,1562,6319,1,23738.12,0
24074,2025-09-29,1453,3979,8654,2,14474.15,0
24075,2025-06-02,403,3361,5202,4,19620.01,10
24076,2025-09-30,296,9129,594,8,7383.13,15
24077,2025-09-21,6741,5803,5615,6,378.9,5
24078,2025-03-14,4667,6053,7103,6,3831.49,0
24079,2025-04-09,2152,3832,2109,7,22524.13,0
24080,2025-05-21,9608,3866,2330,1,8225.91,5
24081,2025-12-07,3791,5409,4266,8,8076.31,15
24082,2025-03-21,1619,5996,3335,5,12675.5,20
24083,2025-11-17,891,2333,9091,4,13903.22,10
24084,2025-08-01,5802,2519,2429,8,421.83,5
24085,2025-07-03,3957,2580,9107,4,13222.46,15
24086,2025-07-15,998,8255,162,9,3512.06,0
24087,2025-07-30,2433,7535,2364,1,20458.5,5
24088,2025-04-30,9668,616,8057,4,595.89,20
24089,2025-10-04,7198,6784,8708,9,22288.97,0
24090,2025-11-29,3750,9123,3799,2,8453.52,0
24091,2025-02-21,1673,1167,4033,7,14592.84,20
24092,2025-09-29,7567,1154,5655,4,8553.32,0
24093,2025-12-14,9285,4970,5135,6,22374.25,0
24094,2025-07-11,2899,7575,3427,6,3895.47,15
24095,2025-11-19,4193,2462,5026,10,942.31,0
24096,2025-01-18,7722,895,9768,3,21961.95,0
24097,2025-06-18,6758,8948,1073,3,3333.32,10
24098,2025-06-02,6852,5191,4388,2,4905.73,0
24099,2025-12-31,700,3674,5191,5,15893.24,5
24100,2025-02-07,5647,4218,462,2,6826.35,0
24101,2025-11-03,4815,2386,8987,5,2352.89,5
